'de_novo'_AMP_biosynthetic_process is_a AMP_biosynthetic_process
(S)-3-amino-2-methylpropionate_transaminase_activity is_a transaminase_activity
(S)-3-hydroxyacid-ester_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(S)-N-acetyl-1-phenylethylamine_hydrolase_activity is_a hydrolase_activity,_acting_on_carbon-nitrogen_(but_not_peptide)_bonds,_in_linear_amides
(S)-carnitine_3-dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(S)-limonene_6-monooxygenase_activity is_a limonene_monooxygenase_activity
(S)-limonene_7-monooxygenase_activity is_a limonene_monooxygenase_activity
(S)-norcoclaurine_synthase_activity is_a hydro-lyase_activity
(S)-reticuline_catabolic_process is_a isoquinoline_alkaloid_catabolic_process
(S)-scoulerine_biosynthetic_process is_a (S)-scoulerine_metabolic_process
(S)-scoulerine_catabolic_process is_a (S)-scoulerine_metabolic_process
(S)-scoulerine_catabolic_process is_a isoquinoline_alkaloid_catabolic_process
(S)-scoulerine_metabolic_process is_a isoquinoline_alkaloid_metabolic_process
(S)-usnate_reductase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(Z)-nonadeca-1,14-diene_biosynthetic_process is_a (Z)-nonadeca-1,14-diene_metabolic_process
(Z)-nonadeca-1,14-diene_metabolic_process is_a olefin_metabolic_process
(alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl-galactosaminide_6-alpha-sialyltransferase_activity is_a sialyltransferase_activity
(gibberellin-14),_2-oxoglutarate:oxygen_oxidoreductase_activity is_a 2-oxoglutarate-dependent_dioxygenase_activity
(gibberellin-36),_2-oxoglutarate:oxygen_oxidoreductase_activity is_a 2-oxoglutarate-dependent_dioxygenase_activity
1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane_catabolic_process is_a 1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane_metabolic_process
1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane_catabolic_process is_a aromatic_compound_catabolic_process
1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane_catabolic_process is_a chlorinated_hydrocarbon_catabolic_process
1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane_catabolic_process is_a organic_cyclic_compound_catabolic_process
1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane_metabolic_process is_a chlorinated_hydrocarbon_metabolic_process
1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane_metabolic_process is_a insecticide_metabolic_process
1,1,1-trichloroethane_reductive_dehalogenase_activity is_a oxidoreductase_activity
1,1,2-trichloroethene_reductive_dehalogenase_activity is_a oxidoreductase_activity
1,1-dichloro-2,2-bis(4-chlorophenyl)ethane_dehydrochlorinase_activity is_a carbon-halide_lyase_activity
1,1-dichloro-2,2-bis(4-chlorophenyl)ethene_dehalogenase_activity is_a oxidoreductase_activity
1,1-dichloro-2-(dihydroxy-4-chlorophenyl)-(4-chlorophenyl)ethene_1,2-dioxygenase_activity is_a oxidoreductase_activity,_acting_on_single_donors_with_incorporation_of_molecular_oxygen,_incorporation_of_two_atoms_of_oxygen
1,1-dichloroethane_reductive_dehalogenase_activity is_a oxidoreductase_activity
1,2-bis(4-hydroxyphenyl)-2-proponol_dehydratase_activity is_a hydro-lyase_activity
1,2-diacylglycerol_acylhydrolase_activity is_a carboxylic_ester_hydrolase_activity
1,2-dichloroethene_reductive_dehalogenase_activity is_a oxidoreductase_activity
1,2-dihydrovomilenine_reductase_activity is_a oxidoreductase_activity,_acting_on_the_CH-CH_group_of_donors,_NAD_or_NADP_as_acceptor
1,2-dihydroxy-1,2,5,6,7,8-hexyhadronaphthalene_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-CH_group_of_donors
1,2-dihydroxy-5,6,7,8-tetrahydronaphthalene_extradiol_dioxygenase_activity is_a oxidoreductase_activity,_acting_on_single_donors_with_incorporation_of_molecular_oxygen,_incorporation_of_two_atoms_of_oxygen
1,2-dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-CH_group_of_donors,_NAD_or_NADP_as_acceptor
1,2-dihydroxy-7-hydroxymethylnaphthalene_dioxygenase_activity is_a oxidoreductase_activity,_acting_on_single_donors_with_incorporation_of_molecular_oxygen
1,2-dihydroxy-8-carboxynaphthalene_dioxygenase_activity is_a oxidoreductase_activity,_acting_on_single_donors_with_incorporation_of_molecular_oxygen
1,2-dihydroxy-8-methylnaphthalene_dioxygenase_activity is_a oxidoreductase_activity,_acting_on_single_donors_with_incorporation_of_molecular_oxygen
1,2-dihydroxy-phenanthrene_glycosyltransferase_activity is_a UDP-glucosyltransferase_activity
1,2-dihydroxyfluorene_1,1-alpha-dioxygenase_activity is_a dihydroxyfluorene_dioxygenase_activity
1,2-dihydroxynaphthalene-6-sulfonate_1,8a-dioxygenase_activity is_a oxidoreductase_activity,_acting_on_single_donors_with_incorporation_of_molecular_oxygen,_incorporation_of_two_atoms_of_oxygen
1,2-rhamnosyltransferase_activity is_a hexosyltransferase_activity
1,3-alpha-L-fucosidase_activity is_a alpha-L-fucosidase_activity
1,3-beta-D-glucan_phosphorylase_activity is_a hexosyltransferase_activity
1,3-beta-D-glucan_synthase_activity is_a UDP-glucosyltransferase_activity
1,3-beta-oligoglucan_phosphorylase_activity is_a hexosyltransferase_activity
1,3-diacylglycerol_acylhydrolase_activity is_a carboxylic_ester_hydrolase_activity
1,3-dichloro-2-propanol_biosynthetic_process is_a 1,3-dichloro-2-propanol_metabolic_process
1,3-dichloro-2-propanol_biosynthetic_process is_a cellular_alcohol_biosynthetic_process
1,3-dichloro-2-propanol_biosynthetic_process is_a secondary_alcohol_biosynthetic_process
1,3-dichloro-2-propanol_catabolic_process is_a 1,3-dichloro-2-propanol_metabolic_process
1,3-dichloro-2-propanol_catabolic_process is_a cellular_alcohol_catabolic_process
1,3-dichloro-2-propanol_catabolic_process is_a xenobiotic_catabolic_process
1,3-dichloro-2-propanol_metabolic_process is_a cellular_alcohol_metabolic_process
1,3-dichloro-2-propanol_metabolic_process is_a secondary_alcohol_metabolic_process
1,3-dichloro-2-propanol_metabolic_process is_a xenobiotic_metabolic_process
1,3-dichloropropene_metabolic_process is_a chlorinated_hydrocarbon_metabolic_process
1,4-alpha-glucan_6-alpha-glucosyltransferase_activity is_a glucosyltransferase_activity
1,4-alpha-glucan_branching_enzyme_activity is_a hexosyltransferase_activity
1,4-alpha-glucan_branching_enzyme_activity_(using_a_glucosylated_glycogenin_as_primer_for_glycogen_synthesis) is_a hexosyltransferase_activity
1,4-alpha-oligoglucan_phosphorylase_activity is_a hexosyltransferase_activity
1,4-dichlorobenzene_catabolic_process is_a 1,4-dichlorobenzene_metabolic_process
1,4-dichlorobenzene_catabolic_process is_a aromatic_compound_catabolic_process
1,4-dichlorobenzene_catabolic_process is_a organic_cyclic_compound_catabolic_process
1,5-anhydro-D-fructose_biosynthetic_process is_a 1,5-anhydro-D-fructose_metabolic_process
1,5-anhydro-D-fructose_biosynthetic_process is_a ether_biosynthetic_process
1,5-anhydro-D-fructose_biosynthetic_process is_a heterocycle_biosynthetic_process
1,5-anhydro-D-fructose_biosynthetic_process is_a organic_cyclic_compound_biosynthetic_process
